Country,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Pakistan,PAK,45.29046341,46.22321951,47.11697561,47.97073171,48.785,49.55980488,50.29668293,50.99612195,51.65956098,52.28797561,52.87926829,53.43182927,53.94412195,54.42012195,54.86180488,55.2732439,55.6584878,56.02214634,56.37078049,56.70746341,57.0372439,57.36258537,57.6824878,57.99792683,58.30895122,58.61807317,58.92436585,59.22734146,59.5264878,59.82129268,60.11121951,60.39621951,60.67621951,60.95017073,61.21953659,61.48529268,61.74795122,62.00856098,62.26760976,62.52314634,62.77317073,63.01370732,63.2407561,63.45834146,63.66746341,63.87763415,64.09939024,64.33873171,64.59814634,64.87609756,65.16256098,65.447,65.71687805,65.96368293
Panama,PAN,60.88170732,61.3975122,61.89636585,62.37678049,62.84021951,63.29012195,63.73236585,64.17439024,64.62360976,65.082,65.55458537,66.04439024,66.5484878,67.05997561,67.57395122,68.08195122,68.57353659,69.0427561,69.48309756,69.89207317,70.26817073,70.61331707,70.93546341,71.23963415,71.52934146,71.80765854,72.07468293,72.331,72.57717073,72.81573171,73.0462439,73.27126829,73.49073171,73.7055122,73.9154878,74.1215122,74.32541463,74.52504878,74.72082927,74.91365854,75.10197561,75.28529268,75.46268293,75.63531707,75.8037561,75.97163415,76.141,76.31446341,76.49358537,76.67695122,76.86363415,77.05168293,77.23704878,77.41921951
Peru,PER,47.69158537,48.23292683,48.75278049,49.24865854,49.72804878,50.21443902,50.73678049,51.31853659,51.96919512,52.68726829,53.4537561,54.24168293,55.01758537,55.758,56.45141463,57.09682927,57.7047561,58.29414634,58.881,59.47034146,60.06363415,60.65892683,61.24970732,61.8305122,62.39936585,62.95482927,63.49443902,64.01921951,64.53217073,65.0347561,65.53043902,66.02365854,66.51736585,67.0134878,67.5125122,68.01543902,68.5237561,69.03253659,69.53680488,70.03009756,70.50743902,70.95987805,71.38387805,71.7764878,72.13619512,72.4585122,72.74343902,72.99695122,73.22502439,73.43614634,73.63980488,73.84497561,74.05765854,74.28385366
Philippines,PHL,57.81192683,58.12226829,58.42885366,58.73260976,59.03307317,59.33326829,59.6362439,59.94212195,60.24546341,60.54034146,60.8132439,61.04617073,61.23109756,61.36897561,61.46534146,61.53619512,61.59958537,61.6775122,61.79,61.94558537,62.1547561,62.42102439,62.73241463,63.07339024,63.43343902,63.79856098,64.15373171,64.48792683,64.79163415,65.05936585,65.28807317,65.48126829,65.64846341,65.79965854,65.93885366,66.07056098,66.1977561,66.32146341,66.44217073,66.56190244,66.68212195,66.80239024,66.92165854,67.03892683,67.15419512,67.2664878,67.3747561,67.47902439,67.58078049,67.68104878,67.78331707,67.89065854,68.00707317,68.13156098
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06926829,,,,,71.84463415,,,,,70.49365854,,,,,69.12926829,,,,,,,,
Papua New Guinea,PNG,38.4622439,39.0595122,39.71739024,40.43787805,41.2164878,42.03719512,42.87956098,43.7174878,44.53090244,45.30821951,46.04092683,46.72746341,47.38131707,48.01482927,48.63736585,49.2705122,49.93885366,50.64929268,51.39346341,52.15270732,52.88370732,53.53129268,54.05812195,54.44563415,54.70043902,54.85226829,54.94907317,55.05160976,55.20280488,55.42202439,55.70934146,56.04707317,56.39919512,56.73846341,57.05592683,57.35195122,57.63085366,57.90629268,58.1895122,58.48487805,58.79929268,59.1387561,59.50139024,59.87978049,60.265,60.64307317,60.99553659,61.31141463,61.5822439,61.80804878,61.99482927,62.15263415,62.29990244,62.44917073
Poland,POL,67.6804878,67.77804878,67.42682927,68.37560976,68.62926829,69.42926829,69.82682927,69.42439024,70.2195122,69.7195122,69.86829268,69.61219512,70.66585366,70.66341463,71.11707317,70.56097561,70.65609756,70.40243902,70.35121951,70.75121951,70.09756098,71.05121951,71.10243902,71,70.8,70.54878049,70.84878049,70.89756098,71.33170732,71.04390244,70.8902439,70.58780488,71.0902439,71.59512195,71.69512195,71.89268293,72.24634146,72.64634146,72.99756098,73.04390244,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.74634146,76.79756098,76.84878049
Puerto Rico,PRI,68.71960976,68.94265854,69.14492683,69.35497561,69.59226829,69.86973171,70.18619512,70.52453659,70.86721951,71.2082439,71.54373171,71.86985366,72.18226829,72.47804878,72.75121951,72.9942439,73.20056098,73.369,73.50385366,73.61002439,73.70229268,73.7984878,73.90858537,74.03663415,74.17763415,74.30868293,74.40039024,74.43046341,74.39358537,74.29895122,74.16917073,74.03880488,73.94636585,73.92087805,73.97690244,74.12507317,74.3624878,74.66663415,75.01141463,75.38117073,76.68926829,77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,78.55892683,78.00778049,78.1822439,78.35885366,78.53553659,78.71119512
"Korea, Dem. Rep.",PRK,51.07717073,51.4382439,51.82531707,52.34504878,53.05487805,53.96695122,55.04121951,56.17370732,57.27714634,58.31943902,59.28263415,60.1647561,60.98590244,61.76060976,62.48843902,63.16485366,63.78639024,64.35197561,64.86409756,65.3272439,65.74541463,66.12519512,66.47302439,66.79741463,67.10570732,67.4272439,67.79931707,68.21880488,68.65768293,69.0734878,69.34431707,69.32531707,68.95170732,68.23026829,67.22821951,66.11729268,65.12419512,64.44195122,64.1915122,64.39526829,64.98256098,65.80365854,66.64829268,67.35473171,67.85982927,68.157,68.2927561,68.37619512,68.49195122,68.66404878,68.90002439,69.18790244,69.49419512,69.79195122
Portugal,PRT,62.80892683,63.25236585,63.69414634,64.13229268,64.56385366,64.98946341,65.40626829,65.81682927,66.22165854,66.6217561,67.07317073,66.77073171,68.32439024,67.52439024,68.0195122,68.3097561,68.86097561,70.01219512,70.31707317,71.16829268,71.21463415,71.61463415,72.41463415,72.26585366,72.51463415,72.81463415,73.26585366,73.66585366,73.71463415,74.26585366,73.96585366,74.01463415,74.31219512,74.51219512,74.91463415,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.37317073
Paraguay,PRY,63.79370732,64.01826829,64.22690244,64.41104878,64.57021951,64.70780488,64.83573171,64.96646341,65.10895122,65.26573171,65.43339024,65.6065122,65.77521951,65.93209756,66.07614634,66.20690244,66.32580488,66.43878049,66.5497561,66.66070732,66.77109756,66.87895122,66.98378049,67.08658537,67.18887805,67.29468293,67.411,67.53985366,67.6832439,67.84217073,68.01260976,68.19104878,68.37046341,68.55085366,68.7307561,68.91521951,69.11280488,69.32704878,69.56146341,69.81253659,70.07468293,70.33985366,70.59743902,70.84239024,71.07117073,71.28631707,71.49185366,71.69482927,71.89882927,72.10231707,72.30129268,72.48719512,72.654,72.79917073
Pacific island small states,PSS,53.66998764,54.14026059,54.60778331,55.07008802,55.52569604,55.97287549,56.41391459,56.84923638,57.27819222,57.69961147,58.11329829,58.51800601,58.91416012,59.30163792,59.68132449,60.05387398,60.41933551,60.77516378,61.1185645,61.44567474,61.74576464,62.00860001,62.23090807,62.41500502,62.56526156,62.69626279,62.82526816,63.21211259,63.14744702,63.36571721,63.67853275,63.92823044,64.24850932,64.57261143,64.89235816,65.26822194,65.50665105,65.80735137,66.10894615,66.43964202,66.70544978,66.99906729,67.28165924,67.55293627,67.81189422,68.06841613,68.2905497,68.51309579,68.7277457,68.93634701,69.14002509,69.33962584,69.53548143,69.72836332
French Polynesia,PYF,56.35704878,56.78463415,57.17065854,57.54607317,57.92987805,58.33119512,58.74612195,59.15680488,59.54931707,59.92514634,60.2802439,60.61304878,60.92892683,61.23919512,61.5572439,61.91036585,62.32887805,62.82426829,63.39558537,64.03246341,64.70556098,65.37760976,66.00939024,66.57263415,67.05453659,67.45187805,67.77439024,68.04995122,68.30734146,68.56173171,68.82860976,69.12078049,69.44034146,69.78456098,70.15492683,70.54421951,70.94336585,71.33904878,71.72380488,72.09339024,72.45,72.80068293,73.15263415,73.51056098,73.87031707,74.22668293,74.56995122,74.89197561,75.18665854,75.45346341,75.69539024,75.91702439,76.12702439,76.33407317
Qatar,QAT,61.20607317,61.96780488,62.73002439,63.4922439,64.25292683,65.00758537,65.75373171,66.48385366,67.18995122,67.86702439,68.50704878,69.1035122,69.65592683,70.1652439,70.63246341,71.06056098,71.453,71.81678049,72.15839024,72.48285366,72.79165854,73.08736585,73.36697561,73.632,73.882,74.11943902,74.34285366,74.55373171,74.75204878,74.93882927,75.11607317,75.28229268,75.4404878,75.59014634,75.73278049,75.86990244,76.0024878,76.13053659,76.25556098,76.37704878,76.4955122,76.60743902,76.71331707,76.81468293,76.91607317,77.02353659,77.14560976,77.28685366,77.4487561,77.62980488,77.8255122,78.02780488,78.22765854,78.4184878
Romania,ROU,65.64243902,66.41587805,67.02907317,67.44107317,67.65043902,67.69785366,67.65946341,67.62690244,67.6712439,67.81443902,68.05592683,68.50414634,68.4702439,69.00560976,69.4997561,69.61390244,69.69878049,69.74195122,69.4804878,69.15317073,69.09097561,69.36829268,69.53170732,69.72634146,69.65878049,69.70682927,69.49634146,69.22682927,69.38804878,69.53073171,69.74121951,69.78439024,69.78439024,69.56341463,69.5097561,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.59427561,71.87889512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.56341463,74.46341463,74.46341463
Russian Federation,RUS,66.05529268,66.59702439,67.02141463,67.33990244,67.5665122,67.71885366,67.8125122,67.86014634,67.87434146,67.86712195,68.13365854,68.37658537,68.30853659,68.29463415,68.3202439,67.72390244,67.48756098,67.37634146,67.39097561,67.11439024,67.03390244,67.26390244,67.80609756,67.65268293,67.20268293,67.85682927,69.3897561,69.44,69.46439024,69.17170732,68.90243902,68.47439024,66.87317073,64.93585366,64.46707317,65.22121951,66.19414634,66.95073171,66.78390244,66.04365854,65.34146341,65.48780488,65.08536585,65.00756098,65.42121951,65.47,66.64317073,67.49756098,67.84878049,68.60487805,68.85609756,69.65853659,70.36585366,71.07317073
Rwanda,RWA,42.24929268,42.5487561,42.83770732,43.11312195,43.37053659,43.60141463,43.79726829,43.95960976,44.09146341,44.19982927,44.29078049,44.36736585,44.44360976,44.5394878,44.67495122,44.8994878,45.26709756,45.78617073,46.43656098,47.17509756,47.98839024,48.8664878,49.71926829,50.40839024,50.78063415,50.45185366,48.98963415,46.30509756,42.54792683,38.04180488,33.48512195,29.74582927,27.48365854,27.07890244,28.56812195,31.6345122,35.65919512,39.80480488,43.41519512,46.22607317,48.19236585,49.50768293,50.60480488,51.81207317,53.19763415,54.75160976,56.38665854,57.946,59.31534146,60.46597561,61.40178049,62.15536585,62.79936585,63.39482927
South Asia,SAS,41.9604585,42.59989752,43.24356015,43.88658711,44.53729818,45.1805328,45.8095184,46.41706025,47.00174834,47.56534818,48.12059121,48.68270296,49.26691636,49.8784393,50.51233974,51.15720186,51.79831317,52.41829323,53.0034892,53.54859953,54.04828756,54.50069241,54.92168461,55.31853651,55.70037187,56.08085258,56.4714179,56.87759375,57.30299307,57.75085824,58.22018783,58.70791958,59.20379448,59.70090467,60.19416682,60.67922111,61.1515354,61.61206478,62.06018156,62.49313808,62.90850757,63.30490239,63.68957183,64.0656647,64.43419796,64.80000108,65.16920275,65.54319503,65.92240498,66.30518739,66.68806288,67.0659868,67.42935708,67.78092073
Saudi Arabia,SAU,45.66626829,46.17439024,46.6945122,47.23614634,47.81126829,48.43839024,49.137,49.91512195,50.7752439,51.71387805,52.72453659,53.79721951,54.90895122,56.03621951,57.15804878,58.25692683,59.31936585,60.34136585,61.31790244,62.241,63.10465854,63.90841463,64.65878049,65.36219512,66.02109756,66.63682927,67.21170732,67.74817073,68.24965854,68.7212439,69.16702439,69.59219512,69.99792683,70.38595122,70.75636585,71.10929268,71.44329268,71.75429268,72.04017073,72.29885366,72.52621951,72.71663415,72.87146341,72.99460976,73.09346341,73.177,73.25817073,73.34507317,73.4457561,73.56426829,73.70160976,73.85485366,74.01602439,74.17763415
Sudan,SDN,48.18763415,48.61153659,49.02746341,49.43792683,49.84387805,50.24836585,50.65336585,51.05785366,51.45782927,51.84829268,52.22121951,52.57014634,52.88753659,53.17043902,53.41631707,53.62373171,53.79414634,53.93258537,54.04907317,54.14907317,54.24112195,54.33168293,54.42478049,54.52436585,54.63543902,54.75897561,54.89446341,55.03936585,55.18968293,55.34739024,55.51446341,55.69085366,55.87958537,56.08117073,56.29865854,56.53307317,56.78595122,57.05587805,57.34439024,57.65058537,57.97497561,58.31663415,58.67556098,59.0502439,59.43814634,59.84082927,60.2622439,60.70087805,61.15060976,61.60239024,62.04258537,62.45553659,62.83219512,63.16704878
Senegal,SEN,38.206,38.3632439,38.446,38.4632439,38.43597561,38.39568293,38.37585366,38.41597561,38.55056098,38.80858537,39.22053659,39.80790244,40.55621951,41.44046341,42.43914634,43.5187561,44.64031707,45.76734146,46.86982927,47.92680488,48.9427561,49.93670732,50.93314634,51.93860976,52.93809756,53.90414634,54.80078049,55.59702439,56.26790244,56.80090244,57.18309756,57.4094878,57.50660976,57.51136585,57.4562439,57.37960976,57.31934146,57.30336585,57.35914634,57.5082439,57.76580488,58.13556098,58.59617073,59.12768293,59.7185122,60.36192683,61.05407317,61.78417073,62.53507317,63.28678049,64.01443902,64.69536585,65.31887805,65.8787561
Singapore,SGP,65.65982927,66.08719512,66.4322439,66.70080488,66.91021951,67.08580488,67.25595122,67.44573171,67.67373171,67.95107317,68.27941463,68.65046341,69.04290244,69.44031707,69.83478049,70.21970732,70.59397561,70.96090244,71.32334146,71.68273171,72.1902439,72.58780488,72.68780488,73.03658537,73.2902439,73.8902439,74.24634146,74.54878049,74.69756098,74.94634146,75.29512195,75.64634146,75.94634146,76.04634146,76.19756098,76.29512195,76.59512195,76.89756098,77.3,77.55121951,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.34634146
Solomon Islands,SLB,49.38170732,49.88170732,50.38170732,50.88170732,51.38170732,51.88170732,52.38170732,52.88170732,53.38170732,53.88170732,54.38770732,54.90668293,55.43863415,55.97709756,56.51056098,57.03053659,57.52902439,57.98956098,58.38965854,58.70736585,58.89073171,58.88336585,58.6787561,58.30139024,57.79468293,57.24504878,56.75385366,56.41097561,56.27729268,56.37773171,56.7047561,57.21385366,57.82112195,58.45458537,59.08373171,59.69595122,60.29658537,60.90860976,61.54363415,62.19087805,62.83673171,63.46560976,64.06236585,64.61409756,65.11287805,65.5534878,65.93460976,66.26680488,66.56121951,66.82468293,67.06565854,67.29121951,67.50658537,67.71892683
Sierra Leone,SLE,30.33153659,30.54043902,30.75278049,30.97756098,31.23039024,31.54263415,31.94821951,32.46282927,33.08695122,33.81039024,34.60909756,35.45190244,36.2952439,37.09973171,37.83678049,38.49307317,39.06802439,39.57226829,40.01226829,40.37673171,40.6502439,40.81770732,40.87036585,40.80695122,40.62831707,40.32480488,39.88626829,39.33065854,38.69407317,38.01858537,37.35341463,36.74834146,36.24658537,35.8857561,35.70139024,35.72478049,35.97414634,36.42619512,37.04680488,37.81253659,38.69014634,39.6454878,40.64290244,41.64912195,42.63919512,43.60307317,44.54807317,45.48836585,46.42763415,47.35021951,48.22895122,49.03473171,49.74909756,50.36312195
El Salvador,SLV,49.94792683,50.61226829,51.23868293,51.82309756,52.36353659,52.865,53.33660976,53.78443902,54.21353659,54.62287805,54.99982927,55.33170732,55.60790244,55.82741463,55.99529268,56.11407317,56.18782927,56.23678049,56.28929268,56.37268293,56.52992683,56.79897561,57.19753659,57.73165854,58.39982927,59.19397561,60.09985366,61.074,62.07146341,63.05641463,63.988,64.83153659,65.57797561,66.22282927,66.76304878,67.20519512,67.56482927,67.87363415,68.15780488,68.43541463,68.71704878,69.00570732,69.29787805,69.58953659,69.88273171,70.17892683,70.47917073,70.78046341,71.08078049,71.37814634,71.67060976,71.95617073,72.23185366,72.49814634
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1195122,79.47317073,80.17317073,80.52439024,80.6195122,80.97317073,81.1195122,81.2195122,81.72195122,81.97560976,82.1804878,82.50609756,82.83170732,82.99554324,83.15937916,83.32321508,,
Somalia,SOM,36.96587805,37.36229268,37.76121951,38.16217073,38.56512195,38.96909756,39.37207317,39.77253659,40.1685122,40.56046341,40.94792683,41.33287805,41.71685366,42.09985366,42.48185366,42.86336585,43.24687805,43.62990244,44.00839024,44.37739024,44.73536585,45.08285366,45.41434146,45.71934146,45.98436585,46.16790244,46.21997561,46.13156098,45.92517073,45.64626829,45.38934146,45.27087805,45.37231707,45.73321951,46.34804878,47.16182927,48.07760976,48.97643902,49.76382927,50.40126829,50.87826829,51.22280488,51.50185366,51.77190244,52.05290244,52.35585366,52.68278049,53.01865854,53.3545122,53.68934146,54.02365854,54.35695122,54.6902439,55.02302439
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.48780488,,,,,,72.03902439,,,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.13658537
Sub-Saharan Africa (developing only),SSA,40.17347783,40.61946014,41.05344714,41.4746187,41.88377321,42.28405568,42.67936529,43.07449534,43.4730656,43.87656717,44.28602978,44.70222092,45.12048515,45.53668843,45.94669169,46.34767876,46.73782844,47.11551709,47.47976217,47.82955937,48.16332951,48.47970466,48.77720838,49.05297496,49.30311813,49.51824931,49.68843258,49.80859191,49.88023842,49.91153102,49.91519714,49.9093319,49.90475392,49.90574585,49.91056339,49.91762198,49.93162387,49.96447725,50.03137762,50.14854138,50.33798564,50.61871349,51.00022624,51.48327053,52.05928918,52.71464126,53.42989884,54.17609983,54.92362144,55.65032524,56.33506628,56.9657557,57.54516382,58.07643164
South Sudan,SSD,31.67670732,32.10465854,32.52912195,32.95458537,33.38056098,33.80704878,34.22802439,34.639,35.03697561,35.42295122,35.80390244,36.18831707,36.58170732,36.98356098,37.38839024,37.7772439,38.12660976,38.42302439,38.66502439,38.86158537,39.03168293,39.20280488,39.40641463,39.6664878,39.99953659,40.41753659,40.92602439,41.50802439,42.14404878,42.81963415,43.5187561,44.22592683,44.92514634,45.60287805,46.24665854,46.8455122,47.39395122,47.89846341,48.36758537,48.80629268,49.21907317,49.61190244,49.9932439,50.37409756,50.76241463,51.17163415,51.61329268,52.08785366,52.59331707,53.12265854,53.66490244,54.205,54.727,55.22090244
Sub-Saharan Africa (all income levels),SSF,40.1696773,40.615545,41.04943726,41.47052798,41.8796076,42.27981338,42.6750337,43.07006436,43.46854738,43.87200809,44.28148956,44.69776108,45.11615973,45.53254014,45.94274072,46.34393843,46.73432533,47.11227899,47.47679116,47.82682784,48.16079264,48.47730428,48.7781214,49.0507053,49.30088628,49.51606641,49.6863282,49.80952852,49.87844584,49.90997364,49.91391662,49.9083589,49.9068723,49.90542628,49.91057467,49.91795776,49.93226576,49.96808404,50.0325203,50.14985277,50.33939359,50.6201371,51.00419534,51.48673192,52.06259887,52.71754003,53.43246063,54.17838993,54.92559063,55.65196615,56.33649504,56.96685623,57.54621094,58.0773024
Small states,SST,51.79801687,52.29738046,52.77675873,53.22943774,53.64978481,54.03878864,54.40408902,54.7555635,55.10242561,55.45144371,55.80159419,56.14313758,56.46988414,56.78145356,57.08581292,57.40012799,57.74689719,58.1351772,58.55790234,59.00004207,59.43934566,59.85586176,60.33207149,60.59349174,60.90411891,61.17656313,61.42131071,61.74261715,61.85169151,62.04579081,62.20665263,62.31395593,62.40954109,62.27347172,62.14240283,61.95154964,61.67248154,61.45130825,61.03750561,60.76211274,60.5643136,60.44325252,60.59304411,60.71190987,61.04383,61.48745381,61.99249003,62.54105443,63.06122013,63.54278632,63.95432087,64.3015111,64.60768171,64.86720408
Sao Tome and Principe,STP,50.45136585,51.03109756,51.59729268,52.146,52.6747561,53.18970732,53.6994878,54.21563415,54.74714634,55.29597561,55.86846341,56.47297561,57.09980488,57.7337561,58.3582439,58.94058537,59.44717073,59.86007317,60.17095122,60.38292683,60.51178049,60.58629268,60.64217073,60.70858537,60.80260976,60.93021951,61.08829268,61.26009756,61.43295122,61.6042439,61.77143902,61.93453659,62.09509756,62.25514634,62.41470732,62.57026829,62.71831707,62.85990244,62.99746341,63.13702439,63.29253659,63.47797561,63.70185366,63.96512195,64.26129268,64.57690244,64.89246341,65.188,65.45053659,65.67260976,65.85468293,66.00378049,66.13390244,66.2595122
Suriname,SUR,59.68012195,60.047,60.40843902,60.77046341,61.13602439,61.5065122,61.87926829,62.24770732,62.60634146,62.95068293,63.27741463,63.58029268,63.86043902,64.1204878,64.36385366,64.60134146,64.84368293,65.09907317,65.36990244,65.65314634,65.94043902,66.21743902,66.4704878,66.69029268,66.87304878,67.02029268,67.13912195,67.23939024,67.3304878,67.41785366,67.50187805,67.5804878,67.65107317,67.71207317,67.76397561,67.80573171,67.83434146,67.85187805,67.86641463,67.8864878,67.92917073,68.01197561,68.14397561,68.32963415,68.56597561,68.846,69.15673171,69.47907317,69.795,70.09290244,70.36273171,70.59939024,70.80631707,70.99
Slovak Republic,SVK,69.97592683,70.2877561,70.49434146,70.60570732,70.63636585,70.60336585,70.5242439,70.41953659,70.30934146,70.21021951,70.13873171,70.10443902,70.10336585,70.1284878,70.17831707,70.24680488,70.32390244,70.39956098,70.46670732,70.52085366,70.40853659,70.62926829,70.68902439,70.47902439,70.75097561,70.73463415,71.02121951,71.08878049,71.20780488,71.02634146,70.93268293,70.88292683,71.79512195,72.44878049,72.3,72.25365854,72.65365854,72.70487805,72.55121951,72.90243902,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.26097561
Slovenia,SVN,68.97804878,68.97804878,68.97804878,68.62195122,68.66341463,68.36585366,69.01219512,69.36585366,68.91707317,68.36097561,68.6097561,68.83414634,69.05853659,69.40487805,70.16097561,70.35853659,70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.27804878
Sweden,SWE,73.00560976,73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.70487805
Swaziland,SWZ,44.23378049,44.53187805,44.81795122,45.10004878,45.38965854,45.7012439,46.05329268,46.45280488,46.90526829,47.41019512,47.96163415,48.54709756,49.15112195,49.7602439,50.36943902,50.97963415,51.59926829,52.23429268,52.88719512,53.5525122,54.22634146,54.90180488,55.5675122,56.20802439,56.80885366,57.37092683,57.90314634,58.39787805,58.83204878,59.16863415,59.34519512,59.29326829,58.97746341,58.38439024,57.52214634,56.39080488,55.0045122,53.4372439,51.78943902,50.15643902,48.66407317,47.43409756,46.52331707,45.95809756,45.74534146,45.86007317,46.24136585,46.77239024,47.34582927,47.8927561,48.3457561,48.66139024,48.85063415,48.93792683
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54390244,74.53658537,75.58780488,,,,
Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,68.68292683,,,,,69.73195122,,,,,70.67073171,,,,,71.41463415,,,,,72.95365854,71.02926829,72.6097561,72.13170732,72.21707317,73.19268293,73.16341463,73.03414634,73.19756098,72.72439024,74.22682927,74.22682927
Syrian Arab Republic,SYR,52.7682439,53.31256098,53.86780488,54.43897561,55.03009756,55.64717073,56.29870732,56.98173171,57.6927561,58.42582927,59.17243902,59.92309756,60.66729268,61.39453659,62.09885366,62.7762439,63.42670732,64.0537561,64.66239024,65.24958537,65.81580488,66.35804878,66.87578049,67.36946341,67.83914634,68.28682927,68.71360976,69.12197561,69.51446341,69.89297561,70.25941463,70.61317073,70.95509756,71.28517073,71.60385366,71.91270732,72.21229268,72.5017561,72.78319512,73.05768293,73.33029268,73.61158537,73.90002439,74.1895122,74.4704878,74.71668293,74.89782927,74.99780488,75.01512195,74.96246341,74.86763415,74.77058537,74.71070732,74.71578049
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,38.01612195,38.27343902,38.52885366,38.78585366,39.04987805,39.33326829,39.65139024,40.01114634,40.41197561,40.84792683,41.30460976,41.76121951,42.19941463,42.60429268,42.96839024,43.29307317,43.58568293,43.86053659,44.13053659,44.40065854,44.67497561,44.95663415,45.24080488,45.52109756,45.79453659,46.05256098,46.28658537,46.49095122,46.66360976,46.80656098,46.92436585,47.02658537,47.12185366,47.21678049,47.31343902,47.40492683,47.48082927,47.53360976,47.56321951,47.57407317,47.57807317,47.58712195,47.61609756,47.68185366,47.79582927,47.97390244,48.23002439,48.55921951,48.95158537,49.39317073,49.86207317,50.33195122,50.78139024,51.1914878
Togo,TGO,40.27282927,40.9164878,41.55509756,42.18917073,42.81921951,43.44470732,44.06863415,44.68946341,45.30821951,45.92341463,46.53509756,47.14229268,47.74304878,48.33741463,48.92336585,49.50241463,50.0774878,50.64756098,51.21163415,51.76473171,52.30441463,52.82819512,53.32965854,53.80241463,54.23904878,54.63473171,54.98817073,55.29639024,55.55180488,55.7442439,55.84843902,55.83502439,55.69768293,55.45019512,55.11343902,54.72487805,54.32960976,53.97339024,53.6964878,53.52402439,53.46868293,53.52658537,53.6732439,53.88712195,54.16321951,54.50797561,54.9307561,55.43343902,56.00590244,56.63060976,57.28156098,57.93078049,58.55385366,59.13236585
Thailand,THA,54.69931707,55.23273171,55.74521951,56.23239024,56.6942439,57.13578049,57.56636585,57.99982927,58.44502439,58.90741463,59.39053659,59.89385366,60.41202439,60.93812195,61.46819512,61.99426829,62.50436585,62.99597561,63.47463415,63.94841463,64.44643902,65.00739024,65.64729268,66.36209756,67.13117073,67.90778049,68.63160976,69.24990244,69.7275122,70.05241463,70.23060976,70.2872439,70.27307317,70.23743902,70.20702439,70.20060976,70.22787805,70.28239024,70.36263415,70.47556098,70.63407317,70.84904878,71.1182439,71.43392683,71.78646341,72.15726829,72.52573171,72.87443902,73.18843902,73.46173171,73.69436585,73.89239024,74.07190244,74.24692683
